Log Field Name,Description,Data Type,Length,LOGID,Message_ID,Message_Description,Message_Meaning,Type,Category,Severity,Version
action,Policy Action,string,65,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
date,Date,string,10,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
devid,Device ID,string,16,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
eventtime,Event time,uint64,20,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
level,Log Level,string,11,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
logdesc,Log Description,string,4096,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
logid,Log ID,string,10,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
msg,Log Message,string,4096,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
subtype,Log Subtype,string,20,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
time,Time,string,8,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
type,Log Type,string,16,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
tz,Time zone,string,5,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
vd,Virtual Domain Name,string,32,22118 - LOG_ID_HW_MONITOR_EMERGENCY,22118,LOG_ID_HW_MONITOR_EMERGENCY,IPMC monitor emergency,Event,system,Emergency,7.4.12
